category_id,restaurant_id
lebanese_491,brasserie-byblos-1898
halal_371,brasserie-byblos-1898
falafel_1256,brasserie-byblos-1898
burgers_1984,smashb
100-halal_921,smashb
american_381,smashb
international_1486,la-table-du-winners
french_321,la-table-du-winners
belgian_1974,la-table-du-winners
italian-pizza_271,pizza-hoot
pasta_1614,pizza-hoot
fish_421,pizza-hoot
italian-pizza_271,la-nuova-piazza-schaerbeek-1
pasta_1614,la-nuova-piazza-schaerbeek-1
pita-kebab_651,laz-burger
burgers_1984,laz-burger
halal_371,laz-burger
indian_71,indian-foodism-lounge
tandoori_1624,indian-foodism-lounge
chicken_521,indian-foodism-lounge
sandwiches_671,saveurs-deden
other_101,saveurs-deden
sandwiches_691,saveurs-deden
desserts_954,dunkin-centraal
smoothie-and-juice_1664,dunkin-centraal
american_381,dunkin-centraal
2600,dunkin-centraal
burgers_1984,chickn-choice
halal_371,chickn-choice
american_381,chickn-choice
italian-pizza_271,le-familial-1
tacos_1964,le-familial-1
100-halal_921,le-familial-1
2600,le-familial-1
pita-kebab_651,street-kap
sandwiches_671,street-kap
pasta_1614,buono-buono-fatto-in-casa
sandwiches_671,buono-buono-fatto-in-casa
italian_21,buono-buono-fatto-in-casa
pasta_1614,adam-restaurant
halal_371,adam-restaurant
fish_421,adam-restaurant
pasta_1614,cup-pasta-rue-montagn
vietnamese_261,banh-mi-express-1210
sandwiches_671,banh-mi-express-1210
noodles_1644,banh-mi-express-1210
2600,banh-mi-express-1210
pasta_1614,delice-lavenir
sandwiches_671,delice-lavenir
salads_1456,delice-lavenir
2600,delice-lavenir
burgers_1984,los-cubas-bruxelles
wrap_1416,los-cubas-bruxelles
sushi_51,sushi-box-ixelles-1
japanese_551,sushi-box-ixelles-1
italian-pizza_271,les-4-saisons-schaerbeek
pasta_1614,les-4-saisons-schaerbeek
snacks_201,les-4-saisons-schaerbeek
japanese_551,superbowl-lux
salads_1456,superbowl-lux
indian_71,spicy-grill
tandoori_1624,spicy-grill
curry_731,spicy-grill
chinese_41,dim-yum
japanese_551,dim-yum
chinese_41,thai-moury-molenbeek
halal_371,thai-moury-molenbeek
noodles_1644,thai-moury-molenbeek
tacos_1964,chezwawa-royal-1
mexican_221,chezwawa-royal-1
american_381,chezwawa-royal-1
italian-pizza_271,palermo-pizza
burgers_1984,palermo-pizza
halal_371,palermo-pizza
burgers_1984,afro-luna
grill_801,afro-luna
african_771,afro-luna
pita-kebab_651,ayam-baghdad
shoarma_2014,ayam-baghdad
pita-kebab_651,snack-merode
halal_371,snack-merode
snacks_201,snack-merode
desserts_954,cankaya-hatay-kunefe
turkish_511,cankaya-hatay-kunefe
international_1486,mundo-latino
italian-pizza_271,le-quai-gourmand
pasta_1614,le-quai-gourmand
steak_2004,le-quai-gourmand
pita-kebab_651,essgo-grill
fries_1734,essgo-grill
snacks_201,essgo-grill
sandwiches_671,le-pain-quotidien-tongres
salads_1456,le-pain-quotidien-tongres
baked-goods_2468,le-pain-quotidien-tongres
moroccan_341,the-don-tajine
breakfast_681,the-don-tajine
international_1486,the-don-tajine
tacos_1964,los-charros-1
mexican_221,los-charros-1
international_1486,los-charros-1
pita-kebab_651,pitta-magic
burgers_1984,pitta-magic
snacks_201,pitta-magic
desserts_954,arts-bagels
salads_1456,arts-bagels
bagel_1884,arts-bagels
pasta_1614,le-parioli
sandwiches_671,le-parioli
pasta_1614,alba-1
salads_1456,alba-1
indian_71,swagat
tandoori_1624,swagat
chicken_521,swagat
lebanese_491,tadim-kumpir-libano
halal_371,tadim-kumpir-libano
sandwiches_671,tadim-kumpir-libano
drinks-and-snacks_661,khanna
other_101,khanna
indian_71,taste-of-indus
tandoori_1624,taste-of-indus
100-halal_921,taste-of-indus
chinese_41,les-delices-de-bruno
chicken_231,les-delices-de-bruno
italian-pizza_271,food-maker
burgers_1984,food-maker
tacos_1964,food-maker
african_771,le-sankaran
fish_421,le-sankaran
chicken_231,le-sankaran
lebanese_491,ornina-syrian-sweets
halal_371,ornina-syrian-sweets
desserts_954,ornina-syrian-sweets
italian-pizza_271,pizzeria-milano
pasta_1614,pizzeria-milano
100-halal_921,pizzeria-milano
indian_71,lala-restaurant
tandoori_1624,lala-restaurant
curry_731,lala-restaurant
chinese_41,traiteur-liu
noodles_1644,traiteur-liu
fish_421,traiteur-liu
african_771,inzia
chicken_521,inzia
2600,inzia
burgers_1984,bread-breakfast
tacos_1964,bread-breakfast
pasta_1614,bread-breakfast
pita-kebab_651,grillades-panios
grill_801,grillades-panios
drinks-and-snacks_661,grillades-panios
sandwiches_691,grillades-panios
fish_421,le-zinneke
pasta_1614,il-convivio
desserts_954,il-convivio
salads_1456,il-convivio
thai_61,wok-minute
drinks-and-snacks_661,wok-minute
burgers_1984,b34
pasta_1614,b34
salads_1456,b34
sushi_51,nigiri-roll
japanese_551,nigiri-roll
lebanese_491,my-shawarma
indian_71,dolphin-77-sprl
fish_421,dolphin-77-sprl
chicken_231,dolphin-77-sprl
pita-kebab_651,snack-evere
halal_371,snack-evere
turkish_511,snack-evere
italian-pizza_271,bh45-bruxelles
pasta_1614,bh45-bruxelles
100-halal_921,bh45-bruxelles
sandwiches_671,yummy-ixelles
smoothie-and-juice_1664,yummy-ixelles
100-halal_921,yummy-ixelles
pita-kebab_651,snack-araff
snacks_201,snack-araff
turkish_511,snack-araff
sandwiches_671,tradinatura
salads_1456,tradinatura
wrap_1416,tradinatura
burgers_1984,le-panier-de-meiser-schaerbeek
pasta_1614,le-panier-de-meiser-schaerbeek
sandwiches_671,le-panier-de-meiser-schaerbeek
tacos_1964,otacos-woluwe-saint-lambert
french_321,otacos-woluwe-saint-lambert
korean_1934,kihap-fried-chicken
other_101,kihap-fried-chicken
chicken_231,kihap-fried-chicken
pita-kebab_651,erics-burger-streetfood
burgers_1984,erics-burger-streetfood
100-halal_921,erics-burger-streetfood
2600,erics-burger-streetfood
tacos_1964,latypiq
mexican_221,latypiq
other_101,latypiq
african_771,afro-caraibes-le-colibri-mechant
drinks-and-snacks_661,afro-caraibes-le-colibri-mechant
chicken_231,afro-caraibes-le-colibri-mechant
halal_371,caffe-batavia
noodles_1644,caffe-batavia
indonesian_131,caffe-batavia
desserts_954,le-palais-des-delices-saint-josse-ten-noode
breakfast_681,la-maison-de-gourmands
pancakes_1674,la-maison-de-gourmands
smoothie-and-juice_1664,la-maison-de-gourmands
thai_61,cherry-flower-woluwe-saint-lambert
vietnamese_261,cherry-flower-woluwe-saint-lambert
noodles_1644,cherry-flower-woluwe-saint-lambert
groceries_2500,cereales
breakfast_681,cereales
sandwiches_691,cereales
pita-kebab_651,snack-boniface
burgers_1984,snack-boniface
grill_801,snack-boniface
2600,snack-boniface
pita-kebab_651,friterie-dailly-bruxelles
salads_1456,friterie-dailly-bruxelles
drinks-and-snacks_661,friterie-dailly-bruxelles
sandwiches_671,creppuccino
pancakes_1674,creppuccino
smoothie-and-juice_1664,creppuccino
sandwiches_671,le-sacre-pain
desserts_954,le-sacre-pain
lunch_351,le-sacre-pain
lebanese_491,fattouch-bxl
international_1486,fattouch-bxl
salads_1456,the-foodmaker-brussel
falafel_1215,the-foodmaker-brussel
wrap_1416,the-foodmaker-brussel
pita-kebab_651,snack-marmara-1
snacks_201,snack-marmara-1
salads_1456,snack-marmara-1
italian-pizza_271,space-food
burgers_1984,space-food
100-halal_921,space-food
hot-dog_2034,peach-pit-1000
american_381,peach-pit-1000
groceries_2500,la-maison-daladdin-saint-josse
drinks-and-snacks_661,la-maison-daladdin-saint-josse
american_381,la-maison-daladdin-saint-josse
burgers_1984,chick-cheez-docks
chicken_231,chick-cheez-docks
2600,chick-cheez-docks
italian-pizza_271,latlas-schaerbeek-1
pasta_1614,latlas-schaerbeek-1
salads_1456,latlas-schaerbeek-1
pasta_1614,duo-bruxelles
soup_1406,duo-bruxelles
belgian_1974,duo-bruxelles
pita-kebab_651,muss-kebab-schaerbeek
halal_371,muss-kebab-schaerbeek
turkish_511,muss-kebab-schaerbeek
italian-pizza_271,domenica-cucina-popolare
pasta_1614,domenica-cucina-popolare
italian_21,domenica-cucina-popolare
italian-pizza_271,gustoso-pizza-bxl
american-pizza_281,gustoso-pizza-bxl
snacks_201,wicos
100-halal_921,wicos
american_381,wicos
italian-pizza_271,pinsamore-2
italian_21,pinsamore-2
pasta_1614,les-4-saisons-bxl
sushi_51,donburi-express
wok_561,donburi-express
japanese_551,donburi-express
sushi_51,sushi-aiko-k
halal_371,sushi-aiko-k
japanese_551,sushi-aiko-k
burgers_1984,nithis-kitchen
salads_1456,nithis-kitchen
hot-dog_2034,nithis-kitchen
pasta_1614,maison-du-kumpir
halal_371,maison-du-kumpir
turkish_511,maison-du-kumpir
italian-pizza_271,pinsamore
italian_21,pinsamore
2600,pinsamore
indian_71,le-petit-flagey
vegetarian_391,le-petit-flagey
curry_731,le-petit-flagey
groceries_2500,bieres-et-tout-le-bazar
drinks_241,bieres-et-tout-le-bazar
italian-pizza_271,pizza-hut-delivery-genval
american-pizza_281,pizza-hut-delivery-genval
american_381,pizza-hut-delivery-genval
italian-pizza_271,mazzerina-genval
pasta_1614,mazzerina-genval
italian_21,mazzerina-genval
desserts_954,la-mie-de-pain
sandwiches_691,la-mie-de-pain
701,la-mie-de-pain
sushi_51,manga-sushi
japanese_551,manga-sushi
burgers_1984,fisheri-fresh-fish-burger
italian_21,fisheri-fresh-fish-burger
fish_421,fisheri-fresh-fish-burger
desserts_954,doce-tentacao-patisserie
breakfast_681,doce-tentacao-patisserie
cake_251,doce-tentacao-patisserie
steak_2004,le-seth
soup_1406,le-seth
fish_421,le-seth
pasta_1614,sweet-sky
sandwiches_671,sweet-sky
100-halal_921,sweet-sky
italian-pizza_271,pizzeria-lami-uccle-1
pita-kebab_651,hanelly-food
fries_1734,hanelly-food
pasta_1614,da-giuse
sandwiches_671,da-giuse
italian_21,da-giuse
italian-pizza_271,speedy
pasta_1614,speedy
american-pizza_281,speedy
italian-pizza_271,le-pont-de-luttre
pasta_1614,le-pont-de-luttre
italian_21,le-pont-de-luttre
italian-pizza_271,royale-pizza-lemonnier
pasta_1614,royale-pizza-lemonnier
italian_21,royale-pizza-lemonnier
salads_1456,superbowl
falafel_1215,superbowl
bio_621,superbowl
shoarma_2014,gel-tov
falafel_1256,gel-tov
kosher_631,gel-tov
sandwiches_671,latlas-1060
moroccan_341,latlas-1060
desserts_954,latlas-1060
thai_61,le-guignol-uccle
french_321,le-guignol-uccle
belgian_1974,le-guignol-uccle
italian-pizza_271,da-momo-new
pasta_1614,da-momo-new
italian_21,da-momo-new
fish_421,ispahan-uccle
other_101,ispahan-uccle
chicken_521,ispahan-uccle
pita-kebab_651,mcdoners
halal_371,mcdoners
gyros_1356,mcdoners
italian-pizza_271,dominos-pizza-uccle-chaussee-d-alsemberg
american-pizza_281,dominos-pizza-uccle-chaussee-d-alsemberg
american_381,dominos-pizza-uccle-chaussee-d-alsemberg
burgers_1984,wok-o-clock-halal-saint-gilles-1
snacks_201,wok-o-clock-halal-saint-gilles-1
noodles_1644,wok-o-clock-halal-saint-gilles-1
halal_371,poke-more
japanese_551,poke-more
salads_1456,poke-more
greek_501,les-enfants-du-piree-1
ribs_1994,les-enfants-du-piree-1
fish_421,les-enfants-du-piree-1
burgers_1984,viva-brazil
international_1486,viva-brazil
smoothie-and-juice_1664,viva-brazil
pita-kebab_651,le-mediterraneen
sandwiches_671,le-mediterraneen
moroccan_341,le-mediterraneen
sushi_51,nori-maki
wok_561,nori-maki
noodles_1644,nori-maki
tacos_1964,otacos-xavier-de-bue
100-halal_921,otacos-xavier-de-bue
french_321,otacos-xavier-de-bue
pita-kebab_651,snack-cousin
burgers_1984,snack-cousin
sandwiches_671,snack-cousin
bagel_1884,hamakom
100-halal_921,hamakom
kosher_631,hamakom
italian-pizza_271,pasta-dor-1
pasta_1614,pasta-dor-1
fish_421,pasta-dor-1
2600,pasta-dor-1
african_771,au-petit-en-cas
italian-pizza_271,la-pizza-pazza-saint-gilles
pasta_1614,la-pizza-pazza-saint-gilles
halal_371,la-pizza-pazza-saint-gilles
lebanese_491,lebanese
shoarma_2014,lebanese
salads_1456,lebanese
salads_1456,poke-time
international_1486,poke-time
falafel_1215,poke-time
pita-kebab_651,sanck-twins
snacks_201,sanck-twins
french-tacos_2548,sanck-twins
burgers_1984,fast-good-saint-gilles
chinese_41,fast-good-saint-gilles
steak_2004,cafe-galletos
fish_421,cafe-galletos
other_101,cafe-galletos
burgers_1984,foods-n-moods-1000
fries_1734,foods-n-moods-1000
snacks_201,foods-n-moods-1000
2600,foods-n-moods-1000
italian-pizza_271,pizzago
pasta_1614,pizzago
desserts_954,pizzago
burgers_1984,kitchen-by-pj
fries_1734,kitchen-by-pj
pasta_1614,kitchen-by-pj
italian-pizza_271,rosso-peperone
italian_21,rosso-peperone
pita-kebab_651,snack-bosphore
burgers_1984,snack-bosphore
snacks_201,snack-bosphore
japanese_551,poke-n-bowl
fish_421,poke-n-bowl
chicken_231,poke-n-bowl
french_321,la-petite-gayoule
italian-pizza_271,pizza-berneau
pasta_1614,pizza-berneau
italian_21,pizza-berneau
pita-kebab_651,pita-daubel
greek_501,pita-daubel
snacks_201,pita-daubel
pita-kebab_651,un-cent
italian-pizza_271,un-cent
pasta_1614,un-cent
pasta_1614,le-jasmin-vise
halal_371,le-jasmin-vise
moroccan_341,le-jasmin-vise
italian-pizza_271,pizzeria-bella-vita-aubel-1
pasta_1614,pizzeria-bella-vita-aubel-1
italian_21,pizzeria-bella-vita-aubel-1
italian-pizza_271,basilico-oupeye-1
pasta_1614,basilico-oupeye-1
italian_21,basilico-oupeye-1
italian-pizza_271,fiammetta
italian_21,fiammetta
desserts_954,fiammetta
pita-kebab_651,eetboutique-kaya
turkish_511,eetboutique-kaya
grill_801,eetboutique-kaya
sushi_51,sushi-culture
thai_61,sushi-culture
desserts_954,sushi-culture
burgers_1984,fri-tuur-t-charlotteje
fries_1734,fri-tuur-t-charlotteje
snacks_201,fri-tuur-t-charlotteje
sushi_51,de-notelaer
thai_61,de-notelaer
grill_801,de-notelaer
italian-pizza_271,dominos-pizza-bornem-1
american-pizza_281,dominos-pizza-bornem-1
american_381,dominos-pizza-bornem-1
burgers_1984,snack-el-medina
tacos_1964,snack-el-medina
sandwiches_671,snack-el-medina
burgers_1984,frituur-natalie
fries_1734,frituur-natalie
snacks_201,frituur-natalie
pita-kebab_651,sofra
turkish_511,sofra
turkish-pizza_291,sofra
italian-pizza_271,pizza-hut-delivery-maasmechelen
american-pizza_281,pizza-hut-delivery-maasmechelen
american_381,pizza-hut-delivery-maasmechelen
pita-kebab_651,burger-kofte-maasmechelen
burgers_1984,burger-kofte-maasmechelen
snacks_201,burger-kofte-maasmechelen
italian-pizza_271,restaurant-di-trapani
pasta_1614,restaurant-di-trapani
italian_21,restaurant-di-trapani
pita-kebab_651,okebab
burgers_1984,okebab
snacks_201,okebab
italian-pizza_271,donca
pasta_1614,donca
italian_21,donca
pasta_1614,bella-italia-la-hulpe
italian_21,bella-italia-la-hulpe
pita-kebab_651,palas-food
snacks_201,palas-food
100-halal_921,palas-food
halal_371,pizzeria-side
grill_801,pizzeria-side
turkish-pizza_291,pizzeria-side
burgers_1984,la-frite-doree-watermael-boitsfort
snacks_201,la-frite-doree-watermael-boitsfort
american_381,la-frite-doree-watermael-boitsfort
italian-pizza_271,pizzaitalia
pasta_1614,pizzaitalia
italian_21,pizzaitalia
italian-pizza_271,da-maurizio-new
pasta_1614,da-maurizio-new
italian_21,da-maurizio-new
italian-pizza_271,amore-fantasia
pasta_1614,amore-fantasia
italian_21,amore-fantasia
korean_1934,omonni-fried-chicken
international_1486,omonni-fried-chicken
chicken_231,omonni-fried-chicken
2600,omonni-fried-chicken
sushi_51,com-nam
japanese_551,com-nam
lebanese_491,mazaj
halal_371,mazaj
chicken_521,mazaj
pita-kebab_651,snack-thieffry
halal_371,snack-thieffry
snacks_201,snack-thieffry
2600,snack-thieffry
sushi_51,sushi-wok-1
indian_71,sushi-wok-1
japanese_551,sushi-wok-1
italian-pizza_271,liborio
pasta_1614,liborio
italian_21,liborio
2600,liborio
pita-kebab_651,snack-aquarium
burgers_1984,snack-aquarium
100-halal_921,snack-aquarium
wok_561,little-bamboo
vietnamese_261,little-bamboo
chicken_521,little-bamboo
italian-pizza_271,ponto-pasta
pasta_1614,ponto-pasta
halal_371,ponto-pasta
soup_1406,m-m
french_321,m-m
italian-pizza_271,storia-italiana
pasta_1614,storia-italiana
indian_71,de-masala-box
international_1486,de-masala-box
tandoori_1624,de-masala-box
indian_71,agra
italian-pizza_271,dominos-pizza-oostende-2
american-pizza_281,dominos-pizza-oostende-2
american_381,dominos-pizza-oostende-2
indian_71,chawlas-2
falafel_1215,chawlas-2
tandoori_1624,chawlas-2
burgers_1984,olis-friet-eat
fries_1734,olis-friet-eat
snacks_201,olis-friet-eat
italian-pizza_271,ristorante-pizzeria-benvenuto
pasta_1614,ristorante-pizzeria-benvenuto
italian_21,ristorante-pizzeria-benvenuto
japanese_551,ohana
smoothie-and-juice_1664,ohana
fish_421,ohana
burgers_1984,mamacita
tacos_1964,mamacita
wrap_1416,mamacita
steak_2004,steakhouse
french_321,steakhouse
belgian_1974,steakhouse
sushi_51,sushi-oostende
japanese_551,sushi-oostende
pita-kebab_651,frituur-opex-oostende
burgers_1984,frituur-opex-oostende
fries_1734,frituur-opex-oostende
indian_71,flavours-of-india
falafel_1215,flavours-of-india
tandoori_1624,flavours-of-india
moroccan_341,den-oude-lepel
international_1486,den-oude-lepel
belgian_1974,den-oude-lepel
italian-pizza_271,traiteur-piemonte
pasta_1614,traiteur-piemonte
italian_21,traiteur-piemonte
italian-pizza_271,pizza-hut-oostende
american-pizza_281,pizza-hut-oostende
american_381,pizza-hut-oostende
pasta_1614,bavet-oostende
international_1486,bavet-oostende
falafel_1215,bavet-oostende
2600,bavet-oostende
sushi_51,delight-sushi-bar
chinese_41,delight-sushi-bar
noodles_1644,delight-sushi-bar
italian-pizza_271,villa-borghese-oostende-1
pasta_1614,villa-borghese-oostende-1
italian_21,villa-borghese-oostende-1
sushi_51,hawaiian-poke-bowl-oostende
international_1486,hawaiian-poke-bowl-oostende
sushi_51,the-hungry-queen
chinese_41,the-hungry-queen
japanese_551,oostende-poke-bowl
noodles_1644,oostende-poke-bowl
italian-pizza_271,pizzeria-margarita
pasta_1614,pizzeria-margarita
fish_421,visboetiek-emilie
belgian_1974,visboetiek-emilie
sandwiches_671,markies
sandwiches_691,markies
100-halal_921,poule-poullette
chicken_231,poule-poullette
belgian_1974,poule-poullette
pita-kebab_651,snack-oostende-1
pasta_1614,snack-oostende-1
snacks_201,snack-oostende-1
pita-kebab_651,pakistan-royal-food
indian_71,pakistan-royal-food
halal_371,pakistan-royal-food
sushi_51,sensai
wok_561,sensai
noodles_1644,sensai
burgers_1984,frituur-franky
fries_1734,frituur-franky
snacks_201,frituur-franky
burgers_1984,burgiz-boutique
burgers_1984,de-oostendse-friethoek-oostende
fries_1734,de-oostendse-friethoek-oostende
snacks_201,de-oostendse-friethoek-oostende
pita-kebab_651,ruby-frituur
burgers_1984,ruby-frituur
snacks_201,ruby-frituur
pasta_1614,planet-yoghurt-planet-pasta-oostende
italian_21,planet-yoghurt-planet-pasta-oostende
desserts_954,planet-yoghurt-planet-pasta-oostende
pita-kebab_651,pitta-corner-oostende
fries_1734,pitta-corner-oostende
snacks_201,pitta-corner-oostende
pita-kebab_651,delco-snacks-burger-shop
burgers_1984,delco-snacks-burger-shop
snacks_201,delco-snacks-burger-shop
international_1486,harbours-kitchen-vicogne-hoeve
fish_421,harbours-kitchen-vicogne-hoeve
spanish-and-tapas_11,harbours-kitchen-vicogne-hoeve
pita-kebab_651,antalya-grill
shoarma_2014,antalya-grill
turkish_511,antalya-grill
pita-kebab_651,pitta-bon-appetit
italian-pizza_271,pitta-bon-appetit
burgers_1984,pitta-bon-appetit
burgers_1984,mcdonalds-oostende-drive
snacks_201,mcdonalds-oostende-drive
american_381,mcdonalds-oostende-drive
sandwiches_671,de-zeebries
salads_1456,de-zeebries
fish_421,de-zeebries
chinese_41,ronin
thai_61,ronin
noodles_1644,ronin
burgers_1984,jilles-oostende-oostende
fries_1734,jilles-oostende-oostende
salads_1456,jilles-oostende-oostende
italian-pizza_271,bella-italia-oostende
pasta_1614,bella-italia-oostende
ribs_1994,bella-italia-oostende
burgers_1984,antwerp-fried-chicken-oostende
wok_561,antwerp-fried-chicken-oostende
chicken_231,antwerp-fried-chicken-oostende
tacos_1964,tasty-subs
mexican_221,tasty-subs
halal_371,tasty-subs
italian-pizza_271,pizza-planet-oostende
pasta_1614,pizza-planet-oostende
american-pizza_281,pizza-planet-oostende
burgers_1984,frituur-hazegras
fries_1734,frituur-hazegras
snacks_201,frituur-hazegras
burgers_1984,selfi-snack
fries_1734,selfi-snack
snacks_201,selfi-snack
burgers_1984,mcdonalds-vlaanderenstraat
snacks_201,mcdonalds-vlaanderenstraat
american_381,mcdonalds-vlaanderenstraat
sandwiches_671,flavors
salads_1456,flavors
wrap_1416,flavors
sushi_51,sushi-shsaido
thai_61,sushi-shsaido
wok_561,sushi-shsaido
burgers_1984,frituur-danny
fries_1734,frituur-danny
greek_501,el-greco-oostende
grill_801,el-greco-oostende
fish_421,el-greco-oostende
desserts_954,amy-mary-specialty-ice-creams
